"","id_resp","id_within","id_vignette","deck","reihevig","firstborn","need","help","daughter","g_need","g_help","g_firstborn","dau_vig","son_vig","child_vig","iv_received","iv_parents","iv_grandparents","iv_siblings","lastiv","siblings","brothers","sisters","r_firstborn","child","n_sons","n_daughters","gifted","principles","rel_mo","rel_fa","rel_ch","hhparent","hhhelp","relstatus","partner","partnerhh","age","deutsch","mig","female","bundl","abi","employ","student","unemp","unemp_nosearch","disabled","retired","house","r_income","gideo1","gideo2","gideo3","gideo4","abi2"
"99",35,3,22,8,3,2,1,1,0,1,1,2,NA,6500,6500,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,0,1,2,0,NA,35,1,0,0,8,0,1,0,0,0,0,0,0,5,4,3,3,2,1
"100",36,1,18,6,2,3,2,3,0,2,3,3,NA,3500,3500,1,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,66,1,0,1,8,1,1,0,0,0,0,0,0,5,2,2,2,2,2
"101",36,2,16,6,3,2,1,2,0,1,2,2,NA,5000,5000,1,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,66,1,0,1,8,1,1,0,0,0,0,0,0,5,2,2,2,2,2
"102",36,3,17,6,1,1,3,1,0,3,1,1,NA,5000,5000,1,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,66,1,0,1,8,1,1,0,0,0,0,0,0,5,2,2,2,2,2
"103",37,1,26,9,1,2,2,1,0,2,1,2,NA,6000,6000,1,1,0,0,1,0,NA,NA,NA,1,1,0,1,NA,NA,NA,4,NA,NA,5,1,0,59,1,0,0,6,1,0,0,0,0,0,1,0,4,1,2,2,2,2
"104",37,2,25,9,2,3,1,3,0,1,3,3,NA,4000,4000,1,1,0,0,1,0,NA,NA,NA,1,1,0,1,NA,NA,NA,4,NA,NA,5,1,0,59,1,0,0,6,1,0,0,0,0,0,1,0,4,1,2,2,2,2
"105",37,3,27,9,3,1,3,2,0,3,2,1,NA,5000,5000,1,1,0,0,1,0,NA,NA,NA,1,1,0,1,NA,NA,NA,4,NA,NA,5,1,0,59,1,0,0,6,1,0,0,0,0,0,1,0,4,1,2,2,2,2
"106",38,1,20,7,3,3,1,2,0,1,2,3,NA,5500,5500,1,1,0,0,2,1,1,1,1,1,1,1,1,2,NA,NA,3,NA,NA,4,1,1,70,1,0,0,3,1,1,0,0,0,0,1,0,7,4,2,3,3,2
"107",38,2,21,7,2,1,2,3,0,2,3,1,NA,4000,4000,1,1,0,0,2,1,1,1,1,1,1,1,1,2,NA,NA,3,NA,NA,4,1,1,70,1,0,0,3,1,1,0,0,0,0,1,0,7,4,2,3,3,2
"108",38,3,19,7,1,2,3,1,0,3,1,2,NA,5000,5000,1,1,0,0,2,1,1,1,1,1,1,1,1,2,NA,NA,3,NA,NA,4,1,1,70,1,0,0,3,1,1,0,0,0,0,1,0,7,4,2,3,3,2
"109",39,1,4,2,2,2,1,3,0,1,3,2,NA,5000,5000,1,1,0,0,4,1,0,1,1,0,NA,NA,NA,NA,4,2,NA,0,0,2,1,1,30,1,0,0,17,1,0,1,0,0,0,0,0,3,1,2,1,1,2
"110",39,2,5,2,3,3,3,2,0,3,2,3,NA,5000,5000,1,1,0,0,4,1,0,1,1,0,NA,NA,NA,NA,4,2,NA,0,0,2,1,1,30,1,0,0,17,1,0,1,0,0,0,0,0,3,1,2,1,1,2
"111",39,3,6,2,1,1,2,1,0,2,1,1,NA,5000,5000,1,1,0,0,4,1,0,1,1,0,NA,NA,NA,NA,4,2,NA,0,0,2,1,1,30,1,0,0,17,1,0,1,0,0,0,0,0,3,1,2,1,1,2
"112",40,1,27,9,1,1,3,2,0,3,2,1,NA,7000,7000,1,1,0,0,1,1,1,1,1,1,0,1,0,NA,1,1,1,0,0,2,1,1,26,1,0,1,2,1,1,0,1,1,0,0,1,5,2,2,2,1,2
"113",40,2,26,9,3,2,2,1,0,2,1,2,NA,5500,5500,1,1,0,0,1,1,1,1,1,1,0,1,0,NA,1,1,1,0,0,2,1,1,26,1,0,1,2,1,1,0,1,1,0,0,1,5,2,2,2,1,2
"114",40,3,25,9,2,3,1,3,0,1,3,3,NA,6000,6000,1,1,0,0,1,1,1,1,1,1,0,1,0,NA,1,1,1,0,0,2,1,1,26,1,0,1,2,1,1,0,1,1,0,0,1,5,2,2,2,1,2
"115",41,1,11,4,2,3,3,1,0,3,1,3,NA,7000,7000,1,1,1,0,2,1,1,1,1,1,0,3,0,NA,2,5,1,0,0,4,1,1,46,1,1,1,1,1,1,0,0,0,0,0,1,7,3,2,3,3,2
"116",41,2,10,4,1,1,1,2,0,1,2,1,NA,5000,5000,1,1,1,0,2,1,1,1,1,1,0,3,0,NA,2,5,1,0,0,4,1,1,46,1,1,1,1,1,1,0,0,0,0,0,1,7,3,2,3,3,2
"117",41,3,12,4,3,2,2,3,0,2,3,2,NA,3000,3000,1,1,1,0,2,1,1,1,1,1,0,3,0,NA,2,5,1,0,0,4,1,1,46,1,1,1,1,1,1,0,0,0,0,0,1,7,3,2,3,3,2
"118",42,1,23,8,3,1,2,2,0,2,2,1,NA,5000,5000,1,1,1,0,3,1,1,2,1,1,1,2,0,NA,1,NA,1,0,1,4,1,1,43,1,0,1,11,0,0,0,0,0,0,0,1,6,3,2,1,1,1
"119",42,2,24,8,1,3,3,3,0,3,3,3,NA,3500,3500,1,1,1,0,3,1,1,2,1,1,1,2,0,NA,1,NA,1,0,1,4,1,1,43,1,0,1,11,0,0,0,0,0,0,0,1,6,3,2,1,1,1
"120",42,3,22,8,2,2,1,1,0,1,1,2,NA,6500,6500,1,1,1,0,3,1,1,2,1,1,1,2,0,NA,1,NA,1,0,1,4,1,1,43,1,0,1,11,0,0,0,0,0,0,0,1,6,3,2,1,1,1
"121",43,1,4,2,3,2,1,3,0,1,3,2,NA,5000,5000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,1,2,1,1,41,1,0,1,7,1,1,0,0,0,0,0,0,4,1,2,2,2,2
"122",43,2,5,2,2,3,3,2,0,3,2,3,NA,4000,4000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,1,2,1,1,41,1,0,1,7,1,1,0,0,0,0,0,0,4,1,2,2,2,2
"123",43,3,6,2,1,1,2,1,0,2,1,1,NA,6000,6000,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,1,NA,NA,0,1,2,1,1,41,1,0,1,7,1,1,0,0,0,0,0,0,4,1,2,2,2,2
"124",44,1,5,2,2,3,3,2,0,3,2,3,NA,3500,3500,0,NA,NA,NA,NA,1,1,2,0,1,0,1,1,NA,2,3,1,0,0,3,1,0,60,1,0,0,3,1,1,0,0,0,0,0,1,4,3,2,1,1,2
"125",44,2,4,2,1,2,1,3,0,1,3,2,NA,6500,6500,0,NA,NA,NA,NA,1,1,2,0,1,0,1,1,NA,2,3,1,0,0,3,1,0,60,1,0,0,3,1,1,0,0,0,0,0,1,4,3,2,1,1,2
"126",44,3,6,2,3,1,2,1,0,2,1,1,NA,5500,5500,0,NA,NA,NA,NA,1,1,2,0,1,0,1,1,NA,2,3,1,0,0,3,1,0,60,1,0,0,3,1,1,0,0,0,0,0,1,4,3,2,1,1,2
"127",45,1,11,4,1,3,3,1,0,3,1,3,NA,5000,5000,1,1,0,0,2,1,1,0,0,1,1,0,1,NA,1,1,1,0,0,4,1,1,65,1,0,0,2,0,1,0,0,0,0,0,0,6,3,4,3,3,1
"128",45,2,10,4,3,1,1,2,0,1,2,1,NA,5000,5000,1,1,0,0,2,1,1,0,0,1,1,0,1,NA,1,1,1,0,0,4,1,1,65,1,0,0,2,0,1,0,0,0,0,0,0,6,3,4,3,3,1
"129",45,3,12,4,2,2,2,3,0,2,3,2,NA,3000,3000,1,1,0,0,2,1,1,0,0,1,1,0,1,NA,1,1,1,0,0,4,1,1,65,1,0,0,2,0,1,0,0,0,0,0,0,6,3,4,3,3,1
"130",46,1,18,6,1,3,2,3,0,2,3,3,NA,5000,5000,1,1,0,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,1,2,1,1,36,1,1,0,1,1,1,0,0,0,0,0,0,7,1,3,1,1,2
"131",46,2,16,6,3,2,1,2,0,1,2,2,NA,5000,5000,1,1,0,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,1,2,1,1,36,1,1,0,1,1,1,0,0,0,0,0,0,7,1,3,1,1,2
"132",46,3,17,6,2,1,3,1,0,3,1,1,NA,5000,5000,1,1,0,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,1,2,1,1,36,1,1,0,1,1,1,0,0,0,0,0,0,7,1,3,1,1,2
"133",47,1,12,4,1,2,2,3,0,2,3,2,NA,5000,5000,1,1,1,0,1,1,1,0,0,1,3,0,0,NA,2,NA,2,0,0,4,1,1,52,1,0,0,2,0,1,0,0,0,0,0,0,7,2,2,1,1,1
"134",47,2,10,4,2,1,1,2,0,1,2,1,NA,5000,5000,1,1,1,0,1,1,1,0,0,1,3,0,0,NA,2,NA,2,0,0,4,1,1,52,1,0,0,2,0,1,0,0,0,0,0,0,7,2,2,1,1,1
"135",47,3,11,4,3,3,3,1,0,3,1,3,NA,5000,5000,1,1,1,0,1,1,1,0,0,1,3,0,0,NA,2,NA,2,0,0,4,1,1,52,1,0,0,2,0,1,0,0,0,0,0,0,7,2,2,1,1,1
"136",48,1,5,2,2,3,3,2,0,3,2,3,NA,5000,5000,1,1,1,0,2,1,1,1,0,0,NA,NA,NA,NA,1,1,NA,0,0,2,0,NA,32,1,0,1,8,1,1,0,0,0,0,0,0,3,3,3,1,1,2
"137",48,2,4,2,3,2,1,3,0,1,3,2,NA,5000,5000,1,1,1,0,2,1,1,1,0,0,NA,NA,NA,NA,1,1,NA,0,0,2,0,NA,32,1,0,1,8,1,1,0,0,0,0,0,0,3,3,3,1,1,2
"138",48,3,6,2,1,1,2,1,0,2,1,1,NA,5000,5000,1,1,1,0,2,1,1,1,0,0,NA,NA,NA,NA,1,1,NA,0,0,2,0,NA,32,1,0,1,8,1,1,0,0,0,0,0,0,3,3,3,1,1,2
"139",49,1,10,4,2,1,1,2,0,1,2,1,NA,5000,5000,1,1,1,0,4,1,1,0,1,1,1,1,0,NA,1,1,1,0,0,4,1,1,39,1,0,1,8,1,1,0,0,0,0,0,0,7,3,2,1,1,2
"140",49,2,12,4,3,2,2,3,0,2,3,2,NA,5000,5000,1,1,1,0,4,1,1,0,1,1,1,1,0,NA,1,1,1,0,0,4,1,1,39,1,0,1,8,1,1,0,0,0,0,0,0,7,3,2,1,1,2
"141",49,3,11,4,1,3,3,1,0,3,1,3,NA,5000,5000,1,1,1,0,4,1,1,0,1,1,1,1,0,NA,1,1,1,0,0,4,1,1,39,1,0,1,8,1,1,0,0,0,0,0,0,7,3,2,1,1,2
"142",50,1,7,3,1,1,1,1,0,1,1,1,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,0,1,1,1,0,NA,1,1,1,0,0,4,1,1,42,1,0,1,10,1,0,0,0,0,0,0,1,NA,1,1,1,1,2
"143",50,2,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,0,1,1,1,0,NA,1,1,1,0,0,4,1,1,42,1,0,1,10,1,0,0,0,0,0,0,1,NA,1,1,1,1,2
"144",50,3,9,3,3,2,3,3,0,3,3,2,NA,5000,5000,0,NA,NA,NA,NA,1,1,1,0,1,1,1,0,NA,1,1,1,0,0,4,1,1,42,1,0,1,10,1,0,0,0,0,0,0,1,NA,1,1,1,1,2
"145",51,1,20,7,2,3,1,2,0,1,2,3,NA,5000,5000,0,NA,NA,NA,NA,1,0,2,0,1,0,1,1,NA,1,1,1,0,1,4,1,1,56,1,0,1,12,1,0,0,0,0,0,1,1,5,1,1,1,1,2
"146",51,2,19,7,3,2,3,1,0,3,1,2,NA,5000,5000,0,NA,NA,NA,NA,1,0,2,0,1,0,1,1,NA,1,1,1,0,1,4,1,1,56,1,0,1,12,1,0,0,0,0,0,1,1,5,1,1,1,1,2
"147",51,3,21,7,1,1,2,3,0,2,3,1,NA,5000,5000,0,NA,NA,NA,NA,1,0,2,0,1,0,1,1,NA,1,1,1,0,1,4,1,1,56,1,0,1,12,1,0,0,0,0,0,1,1,5,1,1,1,1,2
"148",52,1,18,6,1,3,2,3,0,2,3,3,NA,5000,5000,1,1,0,0,2,1,0,2,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,57,1,0,1,1,0,1,0,0,0,0,0,1,5,1,1,1,3,1
"149",52,2,17,6,2,1,3,1,0,3,1,1,NA,4500,4500,1,1,0,0,2,1,0,2,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,57,1,0,1,1,0,1,0,0,0,0,0,1,5,1,1,1,3,1
"150",52,3,16,6,3,2,1,2,0,1,2,2,NA,5500,5500,1,1,0,0,2,1,0,2,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,57,1,0,1,1,0,1,0,0,0,0,0,1,5,1,1,1,3,1
"151",53,1,11,4,3,3,3,1,0,3,1,3,NA,5000,5000,1,1,0,1,2,1,1,1,1,1,1,1,0,NA,2,2,2,0,0,2,1,1,63,1,0,0,11,1,1,0,0,0,0,0,0,7,1,3,1,1,2
"152",53,2,12,4,1,2,2,3,0,2,3,2,NA,5000,5000,1,1,0,1,2,1,1,1,1,1,1,1,0,NA,2,2,2,0,0,2,1,1,63,1,0,0,11,1,1,0,0,0,0,0,0,7,1,3,1,1,2
"153",53,3,10,4,2,1,1,2,0,1,2,1,NA,5000,5000,1,1,0,1,2,1,1,1,1,1,1,1,0,NA,2,2,2,0,0,2,1,1,63,1,0,0,11,1,1,0,0,0,0,0,0,7,1,3,1,1,2
"154",54,1,26,9,3,2,2,1,0,2,1,2,NA,5000,5000,0,NA,NA,NA,NA,1,0,1,0,0,NA,NA,NA,NA,1,NA,NA,0,0,2,1,1,24,1,0,0,11,0,0,1,0,0,0,0,0,5,1,4,1,1,1
"155",54,2,27,9,2,1,3,2,0,3,2,1,NA,5000,5000,0,NA,NA,NA,NA,1,0,1,0,0,NA,NA,NA,NA,1,NA,NA,0,0,2,1,1,24,1,0,0,11,0,0,1,0,0,0,0,0,5,1,4,1,1,1
"156",54,3,25,9,1,3,1,3,0,1,3,3,NA,5000,5000,0,NA,NA,NA,NA,1,0,1,0,0,NA,NA,NA,NA,1,NA,NA,0,0,2,1,1,24,1,0,0,11,0,0,1,0,0,0,0,0,5,1,4,1,1,1
"157",55,1,7,3,3,1,1,1,0,1,1,1,NA,7000,7000,0,NA,NA,NA,NA,1,3,0,0,1,0,2,0,NA,1,1,1,0,1,4,1,1,21,1,1,1,10,1,0,1,0,0,0,0,1,4,1,3,1,2,2
"158",55,2,9,3,1,2,3,3,0,3,3,2,NA,3000,3000,0,NA,NA,NA,NA,1,3,0,0,1,0,2,0,NA,1,1,1,0,1,4,1,1,21,1,1,1,10,1,0,1,0,0,0,0,1,4,1,3,1,2,2
"159",55,3,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,0,NA,NA,NA,NA,1,3,0,0,1,0,2,0,NA,1,1,1,0,1,4,1,1,21,1,1,1,10,1,0,1,0,0,0,0,1,4,1,3,1,2,2
"160",56,1,20,7,1,3,1,2,0,1,2,3,NA,5500,5500,1,1,0,0,2,1,2,1,0,1,1,0,1,NA,1,2,1,0,0,4,1,1,25,1,0,1,15,1,1,0,0,0,0,0,0,5,2,3,2,3,2
"161",56,2,21,7,2,1,2,3,0,2,3,1,NA,5000,5000,1,1,0,0,2,1,2,1,0,1,1,0,1,NA,1,2,1,0,0,4,1,1,25,1,0,1,15,1,1,0,0,0,0,0,0,5,2,3,2,3,2
"162",56,3,19,7,3,2,3,1,0,3,1,2,NA,4500,4500,1,1,0,0,2,1,2,1,0,1,1,0,1,NA,1,2,1,0,0,4,1,1,25,1,0,1,15,1,1,0,0,0,0,0,0,5,2,3,2,3,2
"163",57,1,1,1,2,3,1,1,0,1,1,3,NA,5000,5000,1,0,1,0,1,1,0,1,1,0,NA,NA,NA,NA,2,2,NA,0,0,2,0,NA,26,1,1,1,6,1,1,1,0,0,0,0,0,3,1,1,1,1,2
"164",57,2,3,1,1,2,2,2,0,2,2,2,NA,5000,5000,1,0,1,0,1,1,0,1,1,0,NA,NA,NA,NA,2,2,NA,0,0,2,0,NA,26,1,1,1,6,1,1,1,0,0,0,0,0,3,1,1,1,1,2
"165",57,3,2,1,3,1,3,3,0,3,3,1,NA,5000,5000,1,0,1,0,1,1,0,1,1,0,NA,NA,NA,NA,2,2,NA,0,0,2,0,NA,26,1,1,1,6,1,1,1,0,0,0,0,0,3,1,1,1,1,2
"166",58,1,17,6,2,1,3,1,0,3,1,1,NA,4000,4000,1,1,0,0,1,1,0,1,0,0,NA,NA,NA,NA,1,4,NA,0,1,2,1,0,21,1,0,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,2
"167",58,2,16,6,3,2,1,2,0,1,2,2,NA,6000,6000,1,1,0,0,1,1,0,1,0,0,NA,NA,NA,NA,1,4,NA,0,1,2,1,0,21,1,0,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,2
"168",58,3,18,6,1,3,2,3,0,2,3,3,NA,4000,4000,1,1,0,0,1,1,0,1,0,0,NA,NA,NA,NA,1,4,NA,0,1,2,1,0,21,1,0,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,2
"169",59,1,4,2,1,2,1,3,0,1,3,2,NA,5000,5000,1,1,0,0,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,73,1,0,1,8,1,0,0,0,0,0,1,0,5,1,2,1,2,2
"170",59,2,5,2,2,3,3,2,0,3,2,3,NA,5000,5000,1,1,0,0,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,73,1,0,1,8,1,0,0,0,0,0,1,0,5,1,2,1,2,2
"171",59,3,6,2,3,1,2,1,0,2,1,1,NA,5000,5000,1,1,0,0,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,73,1,0,1,8,1,0,0,0,0,0,1,0,5,1,2,1,2,2
"172",60,1,7,3,1,1,1,1,0,1,1,1,NA,5000,5000,1,1,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,2,NA,0,0,2,1,0,25,1,0,1,3,1,0,1,0,0,0,0,0,2,1,1,1,1,2
"173",60,2,9,3,3,2,3,3,0,3,3,2,NA,5000,5000,1,1,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,2,NA,0,0,2,1,0,25,1,0,1,3,1,0,1,0,0,0,0,0,2,1,1,1,1,2
"174",60,3,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,1,1,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,2,NA,0,0,2,1,0,25,1,0,1,3,1,0,1,0,0,0,0,0,2,1,1,1,1,2
"175",61,1,2,1,2,1,3,3,0,3,3,1,NA,2500,2500,1,1,1,0,2,1,2,0,1,1,1,1,0,NA,1,2,1,0,0,4,1,1,27,1,0,1,16,1,0,1,0,0,0,0,1,6,1,3,1,1,2
"176",61,2,3,1,1,2,2,2,0,2,2,2,NA,5000,5000,1,1,1,0,2,1,2,0,1,1,1,1,0,NA,1,2,1,0,0,4,1,1,27,1,0,1,16,1,0,1,0,0,0,0,1,6,1,3,1,1,2
"177",61,3,1,1,3,3,1,1,0,1,1,3,NA,7500,7500,1,1,1,0,2,1,2,0,1,1,1,1,0,NA,1,2,1,0,0,4,1,1,27,1,0,1,16,1,0,1,0,0,0,0,1,6,1,3,1,1,2
"178",62,1,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,0,NA,NA,NA,NA,1,1,0,1,0,NA,NA,NA,NA,1,1,NA,0,1,2,1,1,22,1,0,0,8,1,1,1,0,0,0,0,0,7,2,4,1,2,2
"179",62,2,9,3,1,2,3,3,0,3,3,2,NA,3000,3000,0,NA,NA,NA,NA,1,1,0,1,0,NA,NA,NA,NA,1,1,NA,0,1,2,1,1,22,1,0,0,8,1,1,1,0,0,0,0,0,7,2,4,1,2,2
"180",62,3,7,3,3,1,1,1,0,1,1,1,NA,7000,7000,0,NA,NA,NA,NA,1,1,0,1,0,NA,NA,NA,NA,1,1,NA,0,1,2,1,1,22,1,0,0,8,1,1,1,0,0,0,0,0,7,2,4,1,2,2
"181",63,1,13,5,2,3,2,1,0,2,1,3,NA,5000,5000,1,1,1,0,6,1,1,1,1,1,1,0,0,NA,1,NA,1,0,0,4,1,1,54,1,0,1,2,1,1,0,0,0,0,0,1,7,1,1,1,1,2
"182",63,2,15,5,1,1,1,3,0,1,3,1,NA,5000,5000,1,1,1,0,6,1,1,1,1,1,1,0,0,NA,1,NA,1,0,0,4,1,1,54,1,0,1,2,1,1,0,0,0,0,0,1,7,1,1,1,1,2
"183",63,3,14,5,3,2,3,2,0,3,2,2,NA,5000,5000,1,1,1,0,6,1,1,1,1,1,1,0,0,NA,1,NA,1,0,0,4,1,1,54,1,0,1,2,1,1,0,0,0,0,0,1,7,1,1,1,1,2
"184",64,1,15,5,2,1,1,3,0,1,3,1,NA,5000,5000,1,1,0,0,2,1,3,0,1,1,0,2,1,1,4,NA,1,1,NA,3,1,0,40,1,0,0,10,1,0,0,0,0,0,0,1,2,1,2,1,1,2
"185",64,2,14,5,3,2,3,2,0,3,2,2,NA,5000,5000,1,1,0,0,2,1,3,0,1,1,0,2,1,1,4,NA,1,1,NA,3,1,0,40,1,0,0,10,1,0,0,0,0,0,0,1,2,1,2,1,1,2
"186",64,3,13,5,1,3,2,1,0,2,1,3,NA,5000,5000,1,1,0,0,2,1,3,0,1,1,0,2,1,1,4,NA,1,1,NA,3,1,0,40,1,0,0,10,1,0,0,0,0,0,0,1,2,1,2,1,1,2
"187",66,1,21,7,1,1,2,3,0,2,3,1,NA,5000,5000,0,NA,NA,NA,NA,1,1,0,1,1,2,1,0,NA,2,3,1,0,0,4,1,1,49,1,1,0,8,0,1,0,0,0,0,0,0,5,2,2,4,2,1
"188",66,2,19,7,2,2,3,1,0,3,1,2,NA,5000,5000,0,NA,NA,NA,NA,1,1,0,1,1,2,1,0,NA,2,3,1,0,0,4,1,1,49,1,1,0,8,0,1,0,0,0,0,0,0,5,2,2,4,2,1
"189",66,3,20,7,3,3,1,2,0,1,2,3,NA,5000,5000,0,NA,NA,NA,NA,1,1,0,1,1,2,1,0,NA,2,3,1,0,0,4,1,1,49,1,1,0,8,0,1,0,0,0,0,0,0,5,2,2,4,2,1
"190",67,1,7,3,1,1,1,1,0,1,1,1,NA,6000,6000,1,1,0,0,1,1,0,1,1,1,1,2,0,NA,1,3,1,0,1,4,1,1,36,1,0,1,12,1,0,0,0,0,0,0,1,5,3,2,2,2,2
"191",67,2,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,1,1,0,0,1,1,0,1,1,1,1,2,0,NA,1,3,1,0,1,4,1,1,36,1,0,1,12,1,0,0,0,0,0,0,1,5,3,2,2,2,2
"192",67,3,9,3,3,2,3,3,0,3,3,2,NA,4000,4000,1,1,0,0,1,1,0,1,1,1,1,2,0,NA,1,3,1,0,1,4,1,1,36,1,0,1,12,1,0,0,0,0,0,0,1,5,3,2,2,2,2
"193",68,1,7,3,3,1,1,1,0,1,1,1,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,1,2,0,NA,27,1,1,0,16,1,1,0,0,0,0,0,0,4,4,5,1,1,2
"194",68,2,8,3,2,3,2,2,0,2,2,3,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,1,2,0,NA,27,1,1,0,16,1,1,0,0,0,0,0,0,4,4,5,1,1,2
"195",68,3,9,3,1,2,3,3,0,3,3,2,NA,5000,5000,1,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,0,1,2,0,NA,27,1,1,0,16,1,1,0,0,0,0,0,0,4,4,5,1,1,2
"196",69,1,15,5,3,1,1,3,0,1,3,1,NA,5000,5000,1,1,0,0,4,1,2,0,1,1,0,1,1,NA,1,1,1,0,0,4,1,1,58,1,0,1,1,1,1,0,0,0,0,0,0,6,2,4,1,1,2
"197",69,2,14,5,1,2,3,2,0,3,2,2,NA,5000,5000,1,1,0,0,4,1,2,0,1,1,0,1,1,NA,1,1,1,0,0,4,1,1,58,1,0,1,1,1,1,0,0,0,0,0,0,6,2,4,1,1,2
"198",69,3,13,5,2,3,2,1,0,2,1,3,NA,5000,5000,1,1,0,0,4,1,2,0,1,1,0,1,1,NA,1,1,1,0,0,4,1,1,58,1,0,1,1,1,1,0,0,0,0,0,0,6,2,4,1,1,2
"199",70,1,15,5,2,1,1,3,0,1,3,1,NA,6900,6900,1,1,0,0,1,1,0,1,1,0,NA,NA,NA,NA,3,3,NA,1,NA,2,0,NA,21,1,0,0,11,1,1,0,0,0,0,0,0,2,4,3,1,1,2
"200",70,2,13,5,3,3,2,1,0,2,1,3,NA,6500,6500,1,1,0,0,1,1,0,1,1,0,NA,NA,NA,NA,3,3,NA,1,NA,2,0,NA,21,1,0,0,11,1,1,0,0,0,0,0,0,2,4,3,1,1,2
"201",70,3,14,5,1,2,3,2,0,3,2,2,NA,5000,5000,1,1,0,0,1,1,0,1,1,0,NA,NA,NA,NA,3,3,NA,1,NA,2,0,NA,21,1,0,0,11,1,1,0,0,0,0,0,0,2,4,3,1,1,2
"202",71,1,3,1,1,2,2,2,0,2,2,2,NA,5000,5000,1,0,1,0,2,1,0,1,0,0,NA,NA,NA,NA,2,3,NA,0,1,2,1,1,33,1,0,1,8,1,1,0,0,0,0,0,0,5,1,3,1,1,2
"203",71,2,1,1,3,3,1,1,0,1,1,3,NA,5000,5000,1,0,1,0,2,1,0,1,0,0,NA,NA,NA,NA,2,3,NA,0,1,2,1,1,33,1,0,1,8,1,1,0,0,0,0,0,0,5,1,3,1,1,2
"204",71,3,2,1,2,1,3,3,0,3,3,1,NA,5000,5000,1,0,1,0,2,1,0,1,0,0,NA,NA,NA,NA,2,3,NA,0,1,2,1,1,33,1,0,1,8,1,1,0,0,0,0,0,0,5,1,3,1,1,2
"205",72,1,20,7,3,3,1,2,0,1,2,3,NA,5000,5000,1,1,1,0,4,0,NA,NA,NA,1,0,3,0,NA,1,1,1,0,1,4,1,1,39,1,0,1,8,1,0,0,0,0,0,0,1,4,3,2,2,2,2
"206",72,2,19,7,2,2,3,1,0,3,1,2,NA,5000,5000,1,1,1,0,4,0,NA,NA,NA,1,0,3,0,NA,1,1,1,0,1,4,1,1,39,1,0,1,8,1,0,0,0,0,0,0,1,4,3,2,2,2,2
"207",72,3,21,7,1,1,2,3,0,2,3,1,NA,5000,5000,1,1,1,0,4,0,NA,NA,NA,1,0,3,0,NA,1,1,1,0,1,4,1,1,39,1,0,1,8,1,0,0,0,0,0,0,1,4,3,2,2,2,2
"208",73,1,5,2,2,3,3,2,0,3,2,3,NA,5000,5000,0,NA,NA,NA,NA,1,1,0,1,1,1,0,0,NA,3,2,2,0,0,4,1,1,54,1,0,1,10,1,1,0,0,0,0,0,0,4,1,3,1,1,2
"209",73,2,6,2,3,1,2,1,0,2,1,1,NA,5000,5000,0,NA,NA,NA,NA,1,1,0,1,1,1,0,0,NA,3,2,2,0,0,4,1,1,54,1,0,1,10,1,1,0,0,0,0,0,0,4,1,3,1,1,2
